,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss
1951,2910503,600401302,67528053,106790670,216578043,165353550
1952,2910602,632120111,82808881,169464286,194909049,148053459
1953,2910701,646169932,85482023,37583007,267684583,209576623
1954,2910727,3144084908,84460674,990295401,1248114935,475595113
1955,2910750,213111657,77702047,9519068,45653472,73644917
1956,2910776,53939971,9207057,1914666,14426395,26207699
1957,2910800,14898191625,53827669,2483350176,8057247400,2052124638
1958,2910859,126951190,7560221,8538010,40895352,63763276
1959,2910909,51339802,10844158,3081375,11022832,24819819
1960,2911006,85447507,11526875,4515580,23594501,42495762
1961,2911105,1852275894,1184592880,65122128,401189556,121756121
1962,2911204,388942196,49960864,23318552,169110058,114009248
1963,2911253,41048240,5920794,1906920,10348151,21349205
1964,2911303,141056905,3466403,51171603,19080448,47045229
1965,2911402,196886835,87465048,12022896,31490224,58039612
1966,2911501,62647086,13153200,2529914,13499718,31753107
1967,2911600,187798104,17032308,10810214,69471666,77598208
1968,2911659,56939638,8254910,4078029,14576555,27828226
1969,2911709,1449606999,31498906,168755789,787620692,298372044
1970,2911808,206919087,64807363,7672475,41221378,88099552
1971,2911857,105043538,14464430,5758612,29197057,50560440
1972,2911907,212586223,20201303,17939250,67874525,96142440
1973,2912004,88088389,6680113,6836010,32391915,36364749
1974,2912103,190188894,12356134,8937566,77269284,82542405
1975,2912202,390912390,193961339,20387222,83454452,75917218
1976,2912301,157102973,45363401,6735571,39421182,57966909
1977,2912400,137877864,23911544,10509476,34470005,60587587
1978,2912509,105612035,5705319,5113635,34192794,55007164
1979,2912608,29686136,3988516,1318262,6614574,16740876
1980,2912707,233465435,75964243,9399739,48814670,92854534
1981,2912806,275589717,51980001,86158106,65648653,35561743
1982,2912905,180626675,28876419,13680744,59757975,68365164
1983,2913002,107053097,8613995,4285361,32492975,56233364
1984,2913101,128200117,21966194,9789061,29654332,60023991
1985,2913200,368931963,16536485,38575969,180472230,96052008
1986,2913309,47055166,2811785,2868131,12592782,27054564
1987,2913408,188774863,9388037,62933875,42003633,59935174
1988,2913457,161356702,43797952,18013219,33129623,57415376
1989,2913507,211740445,29827555,9615276,65973245,96939232
1990,2913606,4667858462,126291687,1127251108,1997751060,630573096
1991,2913705,572497488,248752215,27613580,127825814,147575889
1992,2913804,88566359,5360599,3958398,19612134,56886176
1993,2913903,477374160,22254262,36532393,226608566,155511215
1994,2914000,627770327,43122049,110868472,229386596,201753361
1995,2914109,84693499,3690214,6926066,35753212,32427714
1996,2914208,72114933,3613913,3085259,27937961,30162199
1997,2914307,85486928,11358799,3357679,27740951,37588487
1998,2914406,507644859,26707927,178407242,148299466,91343180
1999,2914505,262714988,12959321,14114497,99740261,117408123
2000,2914604,1334260525,27038353,82823178,804544842,257540696
2001,2914653,375921033,45082375,31130293,142051139,126363761
2002,2914703,883473645,31371544,81003157,443399609,235069164
2003,2914802,4183237590,22034909,541499881,2338728343,804598742
2004,2914901,331387314,37768389,19789939,145183051,114168527
2005,2915007,103524739,9831886,5531338,26417658,56757025
2006,2915106,107016442,15640200,5278996,30466199,51376753
2007,2915205,205955336,34143660,43716947,54733614,61722464
2008,2915304,111390956,26745367,13666144,30525057,33873710
2009,2915353,126487311,10411430,33004153,22009966,55106636
2010,2915403,73034054,20491322,2900618,15936105,31489347
2011,2915502,226756892,26052593,38180671,68716865,76759635
2012,2915601,955318280,129477914,175017568,350851169,232839647
2013,2915700,89327277,23721521,3528135,21547449,36311731
2014,2915809,249033962,43195383,23399791,71251421,101361128
2015,2915908,67806026,5875055,8262699,14863239,34647374
2016,2916005,229115481,69055293,13355397,65009507,72183805
2017,2916104,245324906,6616634,15808197,112435568,94936323
2018,2916203,93669838,17742759,4524750,28262727,38808220
2019,2916302,290484518,30925839,186888445,24358643,44389641
2020,2916401,1177520680,42730133,272692929,458259015,282544519
2021,2916500,317911862,66160436,28101452,73682047,135924439
2022,2916609,78453589,12539902,3724274,17322986,43053328
2023,2916708,75861370,19953978,3492161,17506889,32288154
2024,2916807,267604695,63973868,48723223,62542162,77762928
2025,2916856,369785855,3408845,20060587,222799916,58213921
2026,2916906,102521093,11956064,5138259,34904583,44339393
2027,2917003,285424885,34870029,10650392,88311802,139420949
2028,2917102,202461082,17064997,22826655,66996761,83244706
2029,2917201,163237986,30520474,11259220,44506729,70135002
2030,2917300,320421300,50820458,19690892,114021426,112540109
2031,2917334,104129154,21297724,4744467,27849591,44814360
2032,2917359,579706374,361851757,51806812,90541270,40891931
2033,2917409,111063400,9652654,4360739,36291896,54358351
2034,2917508,1304071807,25337968,252943958,617427501,290076007
2035,2917607,582158334,40389345,29644859,263776111,194302940
2036,2917706,745957396,5431952,352881997,215696131,126257518
2037,2917805,179681669,50464852,7911541,34233580,76578175
2038,2917904,130313462,58045726,10342961,16666843,41629548
2039,2918001,2692500227,46068004,404278063,1342445801,611008241
2040,2918100,369462979,43171301,25446612,118014948,163094970
2041,2918209,117538304,19537359,5334622,32779148,53720084
2042,2918308,148674442,33604403,7013389,46132402,54426121
2043,2918357,235097128,29519238,17442146,78661321,91329629
2044,2918407,4349594991,280699792,401300903,2225852726,905132105
2045,2918456,93415911,36877143,3298406,15807508,34892741
2046,2918506,108452858,7794211,5709845,31834594,58658733
2047,2918555,59644437,12533269,1901672,13248474,30415356
2048,2918605,59059668,8537308,3242844,16572392,27451158
2049,2918704,43509003,9416172,2004072,9975678,20618678
2050,2918753,96846032,9808526,4586659,23070058,54858905
2051,2918803,250733441,46853289,11944305,79670978,95142973
2052,2918902,71455084,33577648,2899044,13142439,19175466
2053,2919009,63633469,3778067,2371917,31107705,17838605
2054,2919058,69708278,9968976,5259893,17985629,33375033
2055,2919108,56091692,4407820,2608640,12224197,35156095
2056,2919157,253001074,28737386,27991056,73287498,104918353
2057,2919207,6556097013,1875952,1160216966,3616353260,815780289
2058,2919306,129236882,7535169,7505820,61616390,43592605
2059,2919405,116393801,8962681,5283285,48031822,45931286
2060,2919504,504589493,68005127,31871499,210741058,159692376
2061,2919553,6105421878,734860344,937279544,2992864685,376885448
2062,2919603,77748786,6258241,4318993,20520376,43454782
2063,2919702,178575617,44736301,6563748,44928531,76043244
2064,2919801,389297573,18591092,27731895,144282003,178146510
2065,2919900,53843278,3666334,1903431,14015389,31782485
2066,2919926,513715263,2285341,59259292,260900858,152152980
2067,2919959,46349110,2527632,2631589,16880093,21546636
2068,2920007,110432633,18827770,16862425,26656848,42473475
2069,2920106,129137191,12433180,5412052,40412749,64078415
2070,2920205,153124073,40020400,9347063,31671091,64968315
2071,2920304,67222914,6974759,3406823,20115569,33361685
2072,2920403,144278646,21989371,6156895,55477741,54498779
2073,2920452,86613155,7501017,3346127,20901365,50966021
2074,2920502,445095910,39299110,152829076,142351553,84058080
2075,2920601,323346672,62413672,16606869,82588600,148157774
2076,2920700,250044833,39289830,12793449,101233789,87255857
2077,2920809,80645946,11277748,3721180,19407362,42324348
2078,2920908,135591217,17829655,6022614,43936258,59052429
2079,2921005,1176316242,9122895,190052615,588173588,229125842
2080,2921054,77887539,9309418,2900915,18407568,44333696
2081,2921104,319877242,63799526,37318198,108026375,87917333
2082,2921203,230576775,18926113,20008929,89409678,88403644
2083,2921302,109630580,1556813,5338301,48659267,43891546
2084,2921401,126791927,15059942,5779728,30879905,70253960
2085,2921450,63564886,8349017,2535671,16306410,33233985
2086,2921500,394725896,44738290,18202050,123462232,188789037
2087,2921609,67311532,11112937,3111521,17358334,32938267
2088,2921708,341727916,28196942,39187278,118224664,131151586
2089,2921807,97533003,6729511,6852341,34943567,43140238
2090,2921906,438306405,267986135,28650804,77684197,44274581
2091,2922003,1785358423,67176728,1046087730,344642637,189155139
2092,2922052,100743490,7764233,7745469,24422522,45811128
2093,2922102,171093600,21231400,7556471,48224062,88566298
2094,2922201,55270839,5484012,3448982,15675030,27994291
2095,2922250,181298779,28726221,44330874,45549128,44925325
2096,2922300,271854976,10043603,39467646,103571313,102940475
2097,2922409,353058769,38170035,16222982,203720149,77514825
2098,2922508,274043019,12424456,16988047,125760627,101869251
2099,2922607,139940647,39704822,6175116,30848080,59189086
2100,2922656,159551812,5198164,54295895,41500474,51354059
2101,2922706,138628860,28126761,4651187,38932256,62890389
2102,2922730,86854778,6926372,4081673,35372957,32806966
2103,2922755,84455521,33036466,3326633,16554317,29890293
2104,2922805,56258374,3537836,3305165,14034552,32347896
2105,2922854,63878226,8478136,3435779,16032844,33629712
2106,2922904,223233831,25828196,15265182,66432354,104863110
2107,2923001,499157391,38309396,45136091,213023675,154342713
2108,2923035,85357776,8426426,3794398,23643532,44929068
2109,2923050,83168158,5419603,4172816,17746220,53206908
2110,2923100,207760986,8225106,13609286,69581320,102033532
2111,2923209,177317905,11689471,9626693,67688088,76207268
2112,2923308,60239418,4627716,4601410,13950080,34716753
2113,2923357,187450047,6768523,42048786,55880215,69608776
2114,2923407,181038569,31543627,12239748,47005232,80085091
2115,2923506,82473075,4726721,6905833,32468100,34351301
2116,2923605,238213544,11347264,31601517,97573040,82957476
2117,2923704,231958587,21616232,10125265,74424752,112209999
2118,2923803,348934754,90307080,14108200,127802312,102632520
2119,2923902,87873516,19706656,4722642,20660413,39570772
2120,2924009,3688065286,32902753,2136953293,898243810,454507355
2121,2924058,105577565,12969227,9781914,27206491,51889019
2122,2924108,43901830,3539375,1890630,9438328,27632745
2123,2924207,102345067,18278197,3266079,19553620,57923942
2124,2924306,134433676,8823074,9210478,46832447,62543331
2125,2924405,267862048,32641795,8408228,72251650,145258770
2126,2924504,216058575,12490555,87234964,37621847,58099991
2127,2924603,149853998,6239653,7117673,46600003,84144456
2128,2924652,89447141,13423817,6561923,24233398,39577318
2129,2924678,93889187,24171521,10668387,18183707,38664961
2130,2924702,72498987,4068861,3985215,22508395,38584356
2131,2924801,158219037,11476771,7979982,52667576,77202348
2132,2924900,67492361,8497391,3507688,17459157,34962405
2133,2925006,245375351,27569490,11138955,94051359,93230902
2134,2925105,500059660,18742913,25756357,247629564,160947111
2135,2925204,1040038401,6282272,456167923,274013564,174930118
2136,2925253,114730169,6473365,8105795,34933718,58767134
2137,2925303,3379269879,108713544,228420715,2111988491,652587734
2138,2925402,90288358,20887292,6568084,24589764,34120747
2139,2925501,436580688,117004382,34532470,146429416,115859234
2140,2925600,108938986,8869215,8047299,34902651,52509732
2141,2925709,87746169,7745881,3768644,24468985,47998540
2142,2925758,267897618,58165878,16928925,75363980,103953857
2143,2925808,228910843,19791418,11292641,77741113,108174292
2144,2925907,244150666,49622831,10545997,63139444,110675517
2145,2925931,65299246,4375958,3970297,19277591,34977803
2146,2925956,358305944,10112402,13062352,192965112,89979571
2147,2926004,396348667,48268239,13717723,152493986,159174991
2148,2926103,125330356,5659160,19818025,38052808,53045426
2149,2926202,780488558,432111108,49349616,166201856,92791604
2150,2926301,358452716,20626646,31815416,167857967,115733654
2151,2926400,267721142,30304104,10803156,91911496,121010659
2152,2926509,128595481,33085223,6391752,26201785,58116664
2153,2926608,595543835,23643276,38707207,288988327,189720905
2154,2926657,78964617,28015181,2367734,15147588,30690115
2155,2926707,129467093,23210385,6854561,46343227,47883353
2156,2926806,106372958,7308380,5484512,33580257,55058744
2157,2926905,87607876,4646895,4731022,30858395,42686842
2158,2927002,922407396,548509125,31113439,175985974,146213885
2159,2927101,97382857,19821777,8102332,23484017,38998995
2160,2927200,304653516,14931570,47011964,107928068,109841585
2161,2927309,170797909,53917936,8544684,39373474,62734294
2162,2927408,63804120227,43610475,6733844637,39290861484,9142312033
2163,2927507,167284888,7738573,12277402,65551480,71686397
2164,2927606,104057002,8374168,5472760,29794961,54845659
2165,2927705,430119935,52116484,35171021,194592820,119835933
2166,2927804,59118318,10986817,2472389,14310317,29086616
2167,2927903,69765780,2197609,4333801,23539131,36168969
2168,2928000,388416721,21840350,58345043,144369450,140034444
2169,2928059,99218199,19139235,4981172,23610909,47819523
2170,2928109,482541691,34732399,40599061,204762591,162088484
2171,2928208,258318013,36185709,21018591,86507713,97755717
2172,2928307,59689015,2688940,3395398,14969991,36632434
2173,2928406,241244552,41228349,10900809,81707160,95554972
2174,2928505,70923825,6587061,6818057,18709295,34350871
2175,2928604,842429364,54989704,195237605,304780470,228450021
2176,2928703,2219433780,41952191,284624300,1231868663,347898744
2177,2928802,736865713,9893067,147572111,308516627,189451785
2178,2928901,2596439971,1575333227,177512288,533607687,175292305
2179,2928950,80943485,8139767,6554600,24456210,37585540
2180,2929008,170351470,24676932,43798572,40710612,55935342
2181,2929057,194628745,45243140,12991431,63423734,58302080
2182,2929107,198102738,30840588,9707024,62193398,85098113
2183,2929206,8383471461,12448606,4499829289,2201319816,448475480
2184,2929255,126255464,6797872,7712086,33254270,74138911
2185,2929305,987191179,24895640,189309693,452753163,134814319
2186,2929354,53077987,5242507,2624971,16293759,26546797
2187,2929370,88820274,12935036,4384609,28259043,36920240
2188,2929404,135506863,25204084,4908328,49573411,41527795
2189,2929503,691310421,16953982,188197874,236949590,172878038
2190,2929602,166854347,19635026,16368669,59613037,59613606
2191,2929701,179418943,51286731,9932770,37540152,73500290
2192,2929750,135409525,22152179,10010974,43427082,54829085
2193,2929800,89159787,5743484,3764044,29131042,47133115
2194,2929909,548878060,16185838,27886750,296739054,155488138
2195,2930006,87074447,14884663,3389239,21465724,42750382
2196,2930105,900704285,9764008,77479968,465019357,273533491
2197,2930154,308653845,67995866,15720615,86830344,122368116
2198,2930204,957819065,41577663,622995229,97046748,164011340
2199,2930303,160236985,31096102,11448864,47716835,62225299
2200,2930402,113683825,11587458,7345910,35751925,54037494
2201,2930501,918802820,13688915,92648574,452086887,278568192
