,codigo_tse,qt_aptos_1t_2022,qt_aptos_2t_2022,qt_comparecimento_1t_2022,qt_comparecimento_2t_2022,qt_abstencao_1t_2022,qt_abstencao_2t_2022,qt_aptos_1t_2020,qt_aptos_2t_2020,qt_comparecimento_1t_2020,qt_comparecimento_2t_2020,qt_abstencao_1t_2020,qt_abstencao_2t_2020,qt_aptos_1t_2018,qt_aptos_2t_2018,qt_comparecimento_1t_2018,qt_comparecimento_2t_2018,qt_abstencao_1t_2018,qt_abstencao_2t_2018,id_municipio
2404,43656,97282,97282,81251,81927,16031,15355,96053.0,,76400.0,,19653.0,,93099,93099,77771,76957,15328,16142,3118304
2405,43672,16876,16876,11815,11960,5061,4916,16850.0,,12544.0,,4306.0,,17130,17130,12322,11909,4808,5221,3118403
2406,43699,1923,1923,1421,1452,502,471,1929.0,,1554.0,,375.0,,1865,1865,1385,1333,480,532,3118502
2407,43710,452185,452185,379128,383863,73057,68322,427575.0,427575.0,342088.0,329488.0,85487.0,98087.0,400069,400069,355970,354366,44099,45703,3118601
2408,43737,7747,7747,5999,6102,1748,1645,7733.0,,6031.0,,1702.0,,7780,7780,5936,5844,1844,1936,3118700
2409,43753,21237,21237,15613,15775,5624,5462,20927.0,,16301.0,,4626.0,,21332,21332,15038,14390,6294,6942,3118809
2410,43770,7189,7189,5619,5646,1570,1543,7220.0,,5818.0,,1402.0,,7178,7178,5423,5216,1755,1962,3118908
2411,43796,2728,2728,2147,2184,581,544,2742.0,,2394.0,,348.0,,2688,2688,2171,2106,517,582,3119005
2412,43818,20059,20059,14092,14260,5967,5799,19686.0,,14391.0,,5295.0,,19995,19995,13767,13380,6228,6615,3119104
2413,43834,7634,7634,5806,5865,1828,1769,8947.0,,7032.0,,1915.0,,9329,9329,6439,5954,2890,3375,3119203
2414,43850,24122,24122,18478,18842,5644,5280,23694.0,,18892.0,,4802.0,,23596,23596,18047,17773,5549,5823,3119302
2415,43877,81861,81861,62192,62997,19669,18864,80313.0,,59020.0,,21293.0,,81021,81021,61425,60375,19596,20646,3119401
2416,43893,7192,7192,5396,5460,1796,1732,7186.0,,5923.0,,1263.0,,6998,6998,5054,4974,1944,2024,3119500
2417,43915,2857,2857,2350,2386,507,471,2846.0,,2516.0,,330.0,,2667,2667,2217,2203,450,464,3119609
2418,43931,2937,2937,2422,2461,515,476,2849.0,,2272.0,,577.0,,2875,2875,2337,2355,538,520,3119708
2419,43958,3050,3050,2281,2289,769,761,3055.0,,2590.0,,465.0,,3006,3006,2172,2103,834,903,3119807
2420,43974,4132,4132,3263,3342,869,790,4014.0,,3401.0,,613.0,,3975,3975,3060,3057,915,918,3119906
2421,43990,3530,3530,2681,2650,849,880,3567.0,,3145.0,,422.0,,3133,3133,2423,2288,710,845,3120003
2422,44016,3866,3866,2771,2757,1095,1109,3809.0,,2980.0,,829.0,,3856,3856,2636,2574,1220,1282,3120102
2423,44032,8407,8407,6673,6811,1734,1596,8320.0,,6754.0,,1566.0,,8264,8264,6351,6431,1913,1833,3120201
2424,44059,5147,5147,3631,3634,1516,1513,5028.0,,4003.0,,1025.0,,5151,5151,3441,3294,1710,1857,3120300
2425,44075,4426,4426,3663,3695,763,731,4365.0,,3756.0,,609.0,,4352,4352,3636,3565,716,787,3120409
2426,44091,8252,8252,6358,6488,1894,1764,8165.0,,6380.0,,1785.0,,8295,8295,6325,6253,1970,2042,3120508
2427,44113,5387,5387,4200,4272,1187,1115,5347.0,,4537.0,,810.0,,5087,5087,3996,3902,1091,1185,3120607
2428,44130,3901,3901,3180,3274,721,627,3840.0,,3597.0,,243.0,,4063,4063,3085,3021,978,1042,3120706
2429,44156,12982,12982,10078,10257,2904,2725,12639.0,,9532.0,,3107.0,,12638,12638,9657,9620,2981,3018,3120805
2430,44172,60160,60160,46031,46780,14129,13380,58468.0,,43526.0,,14942.0,,58048,58048,44778,44156,13270,13892,3120904
2431,44199,4999,4999,3732,3781,1267,1218,4882.0,,4019.0,,863.0,,4771,4771,3414,3394,1357,1377,3121001
2432,44210,6716,6716,5324,5456,1392,1260,6701.0,,5397.0,,1304.0,,6811,6811,5391,5382,1420,1429,3121100
2433,44237,6199,6199,4589,4745,1610,1454,6158.0,,5038.0,,1120.0,,6146,6146,4348,4346,1798,1800,3121209
2434,44253,4468,4468,3590,3678,878,790,4484.0,,3746.0,,738.0,,4500,4500,3620,3556,880,944,3121308
2435,44270,6127,6127,4985,5088,1142,1039,6046.0,,5157.0,,889.0,,5915,5915,4803,4762,1112,1153,3121407
2436,44296,3559,3559,3051,3048,508,511,3446.0,,3149.0,,297.0,,3262,3262,2732,2669,530,593,3121506
2437,44318,38097,38097,28653,28930,9444,9167,36884.0,,26977.0,,9907.0,,36508,36508,26559,26202,9949,10306,3121605
2438,44334,3751,3751,2991,2996,760,755,3679.0,,3152.0,,527.0,,3616,3616,2966,2880,650,736,3121704
2439,44350,6954,6954,4920,5042,2034,1912,6948.0,,5304.0,,1644.0,,7113,7113,4796,4541,2317,2572,3121803
2440,44377,4522,4522,3657,3716,865,806,4384.0,,3872.0,,512.0,,4026,4026,3270,3137,756,889,3121902
2441,44393,15893,15893,11821,12209,4072,3684,15611.0,,11604.0,,4007.0,,15672,15672,11129,11097,4543,4575,3122009
2442,44415,4699,4699,3196,3293,1503,1406,4648.0,,3888.0,,760.0,,4722,4722,3316,3104,1406,1618,3122108
2443,44431,6451,6451,4252,4314,2199,2137,6229.0,,4695.0,,1534.0,,6327,6327,4316,4091,2011,2236,3122207
2444,44458,170252,170252,140227,142685,30025,27567,164433.0,,126700.0,,37733.0,,163331,163331,136487,136160,26844,27171,3122306
2445,44474,4899,4899,3880,3916,1019,983,4853.0,,3806.0,,1047.0,,4931,4931,3893,3805,1038,1126,3122405
2446,44490,4129,4129,3346,3391,783,738,4884.0,,4059.0,,825.0,,4777,4777,3477,3438,1300,1339,3122504
2447,44512,4037,4037,3033,3045,1004,992,3983.0,,3137.0,,846.0,,3955,3955,2843,2756,1112,1199,3122603
2448,44539,4476,4476,3480,3557,996,919,4473.0,,3725.0,,748.0,,4571,4571,3559,3465,1012,1106,3122702
2449,44555,2880,2880,2428,2441,452,439,2845.0,,2575.0,,270.0,,2825,2825,2356,2317,469,508,3122801
2450,44571,5628,5628,4702,4758,926,870,5584.0,,4940.0,,644.0,,5349,5349,4490,4401,859,948,3122900
2451,44598,7823,7823,6780,6896,1043,927,7633.0,,6846.0,,787.0,,7640,7640,6620,6561,1020,1079,3123007
2452,44610,5140,5140,3719,3788,1421,1352,5151.0,,4223.0,,928.0,,5034,5034,3624,3468,1410,1566,3123106
2453,44636,11337,11337,8119,8377,3218,2960,11436.0,,8658.0,,2778.0,,11487,11487,8246,8102,3241,3385,3123205
2454,44652,5225,5225,3994,4056,1231,1169,5153.0,,4495.0,,658.0,,5063,5063,3797,3615,1266,1448,3123304
2455,44679,2264,2264,1558,1588,706,676,2248.0,,2047.0,,201.0,,1910,1910,1320,1238,590,672,3123403
2456,44695,1991,1991,1643,1645,348,346,1949.0,,1833.0,,116.0,,1856,1856,1499,1459,357,397,3123502
2457,44717,20005,20005,16030,16175,3975,3830,19891.0,,15772.0,,4119.0,,20074,20074,16142,16124,3932,3950,3123601
2458,44733,7826,7826,5421,5530,2405,2296,7695.0,,6081.0,,1614.0,,7739,7739,5646,5557,2093,2182,3123700
2459,44750,6221,6221,4574,4632,1647,1589,6188.0,,5184.0,,1004.0,,6210,6210,4477,4323,1733,1887,3123809
2460,44776,12482,12482,10037,10125,2445,2357,12304.0,,10005.0,,2299.0,,12204,12204,9832,9698,2372,2506,3123908
2461,44792,15542,15542,12982,13319,2560,2223,16579.0,,13957.0,,2622.0,,16487,16487,12494,12697,3993,3790,3124005
2462,44814,52999,52999,41263,41669,11736,11330,49405.0,,37398.0,,12007.0,,47557,47557,37511,36966,10046,10591,3124104
2463,44830,17931,17931,13917,14449,4014,3482,17166.0,,13395.0,,3771.0,,17036,17036,13219,13148,3817,3888,3124203
2464,44857,23348,23348,18261,18486,5087,4862,22657.0,,18654.0,,4003.0,,22209,22209,17411,17079,4798,5130,3124302
2465,44873,5096,5096,4147,4174,949,922,4802.0,,4073.0,,729.0,,4552,4552,3770,3718,782,834,3124401
2466,44890,9267,9267,7697,7816,1570,1451,9121.0,,7575.0,,1546.0,,8885,8885,7168,7221,1717,1664,3124500
2467,44911,2777,2777,2169,2056,608,721,2795.0,,2481.0,,314.0,,2584,2584,1915,1779,669,805,3124609
2468,44938,2945,2945,2176,2178,769,767,2992.0,,2431.0,,561.0,,2959,2959,2149,2084,810,875,3124708
2469,44954,5766,5766,4470,4555,1296,1211,5778.0,,4797.0,,981.0,,5776,5776,4391,4348,1385,1428,3124807
2470,44970,9107,9107,7266,7316,1841,1791,9017.0,,7673.0,,1344.0,,8645,8645,6686,6581,1959,2064,3124906
2471,44997,4260,4260,3460,3500,800,760,4204.0,,3659.0,,545.0,,4013,4013,3153,3101,860,912,3125002
2472,45012,37091,37091,28352,28764,8739,8327,32568.0,,25070.0,,7498.0,,30017,30017,23015,22927,7002,7090,3125101
2473,45039,3146,3146,2375,2424,771,722,3235.0,,2788.0,,447.0,,2882,2882,2192,2125,690,757,3125200
2474,45055,3201,3201,2554,2491,647,710,3172.0,,2799.0,,373.0,,3090,3090,2426,2285,664,805,3125309
2475,45071,5032,5032,3344,3346,1688,1686,4946.0,,3587.0,,1359.0,,4890,4890,3168,3072,1722,1818,3125408
2476,45098,3025,3025,2123,2209,902,816,2956.0,,2329.0,,627.0,,2973,2973,2039,1973,934,1000,3125507
2477,45110,5649,5649,3842,3927,1807,1722,5636.0,,4222.0,,1414.0,,5495,5495,3597,3596,1898,1899,3125606
2478,45136,11840,11840,8702,8901,3138,2939,11651.0,,8878.0,,2773.0,,11897,11897,8698,8366,3199,3531,3125705
2479,45152,2754,2754,1936,1984,818,770,2720.0,,2214.0,,506.0,,2841,2841,1976,1952,865,889,3125804
2480,45179,8669,8669,6195,6316,2474,2353,8621.0,,6443.0,,2178.0,,8781,8781,6244,6024,2537,2757,3125903
2481,45195,6644,6644,5298,5377,1346,1267,6381.0,,5138.0,,1243.0,,6224,6224,4920,4852,1304,1372,3126000
2482,45217,54947,54947,43190,43993,11757,10954,54268.0,,40843.0,,13425.0,,54620,54620,42644,42287,11976,12333,3126109
2483,45233,5849,5849,4482,4543,1367,1306,5729.0,,4808.0,,921.0,,5809,5809,4327,4153,1482,1656,3126208
2484,45250,3299,3299,2343,2421,956,878,3336.0,,2637.0,,699.0,,3423,3423,2422,2400,1001,1023,3126307
2485,45276,2634,2634,2272,2215,362,419,2910.0,,2509.0,,401.0,,2825,2825,2231,2165,594,660,3126406
2486,45292,7252,7252,4628,4670,2624,2582,7296.0,,5351.0,,1945.0,,7319,7319,4489,4305,2830,3014,3126505
2487,45314,4177,4177,3116,3155,1061,1022,4032.0,,3598.0,,434.0,,4558,4558,2960,2819,1598,1739,3126604
2488,45330,19577,19577,14408,14701,5169,4876,18994.0,,14613.0,,4381.0,,19115,19115,13970,13342,5145,5773,3126703
2489,45357,5355,5355,3909,3913,1446,1442,5348.0,,4207.0,,1141.0,,5107,5107,3578,3313,1529,1794,3126802
2490,45373,6964,6964,4940,5025,2024,1939,6939.0,,5430.0,,1509.0,,7002,7002,5057,4861,1945,2141,3126901
2491,45390,10350,10350,7918,8076,2432,2274,10298.0,,8463.0,,1835.0,,10029,10029,7497,7450,2532,2579,3127008
2492,45411,41995,41995,30962,32301,11033,9694,40751.0,,29289.0,,11462.0,,41407,41407,30250,30108,11157,11299,3127107
2493,45438,4931,4931,3886,3842,1045,1089,4915.0,,4209.0,,706.0,,4391,4391,3439,3224,952,1167,3127206
2494,45454,5477,5477,3766,3866,1711,1611,5423.0,,4291.0,,1132.0,,5403,5403,3783,3663,1620,1740,3127305
2495,45470,4018,4018,3039,3118,979,900,3929.0,,2967.0,,962.0,,3942,3942,2966,2970,976,972,3127404
2496,45497,4875,4875,3133,3184,1742,1691,4695.0,,3345.0,,1350.0,,4804,4804,3219,3143,1585,1661,3127503
2497,45519,10588,10588,7919,7928,2669,2660,10531.0,,8300.0,,2231.0,,10434,10434,7510,7259,2924,3175,3127602
2498,45535,215631,215631,152998,156183,62633,59448,213886.0,213886.0,145426.0,137715.0,68460.0,76171.0,205896,205896,150419,148618,55477,57278,3127701
2499,45551,11960,11960,8372,8542,3588,3418,11778.0,,9019.0,,2759.0,,12084,12084,8078,7798,4006,4286,3127800
2500,45578,1648,1648,1300,1354,348,294,1661.0,,1524.0,,137.0,,1609,1609,1242,1222,367,387,3127909
2501,45594,25164,25164,17483,17789,7681,7375,24152.0,,17314.0,,6838.0,,25038,25038,17410,17104,7628,7934,3128006
2502,45616,10870,10870,8310,8468,2560,2402,10775.0,,8612.0,,2163.0,,10709,10709,8068,8039,2641,2670,3128105
2503,45632,8278,8278,6300,6463,1978,1815,8375.0,,6891.0,,1484.0,,8341,8341,6253,6047,2088,2294,3128204
2504,45659,15372,15372,11763,12104,3609,3268,15257.0,,12007.0,,3250.0,,15296,15296,11587,11646,3709,3650,3128303
2505,45675,6986,6986,5505,5548,1481,1438,6990.0,,5624.0,,1366.0,,7164,7164,5424,5388,1740,1776,3128402
2506,45691,3555,3555,2795,2802,760,753,3571.0,,3008.0,,563.0,,3547,3547,2699,2632,848,915,3128501
2507,45713,5929,5929,4391,4432,1538,1497,5974.0,,4802.0,,1172.0,,5847,5847,4246,3988,1601,1859,3128600
2508,45730,38830,38830,29912,30778,8918,8052,38248.0,,28753.0,,9495.0,,38604,38604,29784,29581,8820,9023,3128709
2509,45756,6413,6413,5269,5360,1144,1053,6322.0,,5461.0,,861.0,,5993,5993,5061,5022,932,971,3128808
2510,45772,6932,6932,5346,5482,1586,1450,6904.0,,5680.0,,1224.0,,6558,6558,5023,4961,1535,1597,3128907
2511,45799,7238,7238,5958,6114,1280,1124,7171.0,,6189.0,,982.0,,7086,7086,5890,5864,1196,1222,3129004
2512,45810,5008,5008,3628,3680,1380,1328,5161.0,,4086.0,,1075.0,,5050,5050,3594,3392,1456,1658,3129103
2513,45837,5125,5125,4196,4259,929,866,5130.0,,4303.0,,827.0,,5163,5163,4216,4196,947,967,3129202
2514,45853,8555,8555,6211,6374,2344,2181,8474.0,,6672.0,,1802.0,,8468,8468,6435,6309,2033,2159,3129301
2515,45870,4989,4989,3898,4024,1091,965,4893.0,,4253.0,,640.0,,4778,4778,3761,3689,1017,1089,3129400
2516,45896,17222,17222,12683,13019,4539,4203,17059.0,,12504.0,,4555.0,,17263,17263,12127,12197,5136,5066,3129509
2517,45918,6579,6579,4490,4523,2089,2056,6625.0,,5191.0,,1434.0,,6447,6447,4406,4127,2041,2320,3129608
2518,45934,9122,9122,7091,7302,2031,1820,8983.0,,7202.0,,1781.0,,9042,9042,6922,6823,2120,2219,3129707
2519,45950,125531,125531,101574,102898,23957,22633,121310.0,,97221.0,,24089.0,,115497,115497,95823,94683,19674,20814,3129806
2520,45977,3327,3327,2678,2725,649,602,3198.0,,2598.0,,600.0,,3208,3208,2593,2575,615,633,3129905
2521,45993,2569,2569,2025,2056,544,513,2535.0,,2172.0,,363.0,,2535,2535,1922,1880,613,655,3130002
2522,46019,31911,31911,25272,25603,6639,6308,29832.0,,23447.0,,6385.0,,29134,29134,23189,22969,5945,6165,3130101
2523,46035,8095,8095,6562,6689,1533,1406,8125.0,,6878.0,,1247.0,,7427,7427,5989,5892,1438,1535,3130200
2524,46051,6469,6469,5015,5122,1454,1347,6588.0,,5651.0,,937.0,,6626,6626,5026,4949,1600,1677,3130309
2525,46078,5399,5399,4523,4548,876,851,5253.0,,4494.0,,759.0,,5195,5195,4420,4393,775,802,3130408
2526,46094,9831,9831,7782,7991,2049,1840,9639.0,,7852.0,,1787.0,,9654,9654,7709,7525,1945,2129,3130507
2527,46116,6369,6369,5126,5239,1243,1130,6343.0,,5301.0,,1042.0,,6391,6391,5097,5113,1294,1278,3130606
2528,46132,4878,4878,3927,3983,951,895,4792.0,,4166.0,,626.0,,4650,4650,3592,3473,1058,1177,3130705
2529,46159,2478,2478,2136,2140,342,338,2347.0,,2215.0,,132.0,,2955,2955,2305,2213,650,742,3130804
2530,46175,20199,20199,14996,15346,5203,4853,20064.0,,16367.0,,3697.0,,19813,19813,14486,14046,5327,5767,3130903
2531,46191,5731,5731,4628,4710,1103,1021,5713.0,,4926.0,,787.0,,5353,5353,4146,4149,1207,1204,3131000
2532,46213,6289,6289,4799,4800,1490,1489,6122.0,,4933.0,,1189.0,,6042,6042,4562,4393,1480,1649,3131109
2533,46230,15579,15579,11433,11650,4146,3929,15182.0,,11406.0,,3776.0,,15101,15101,10757,10556,4344,4545,3131208
2534,46256,179843,179843,138346,140859,41497,38984,174327.0,,129049.0,,45278.0,,183677,183677,140324,138151,43353,45526,3131307
2535,46272,3699,3699,2712,2820,987,879,3746.0,,3336.0,,410.0,,3446,3446,2561,2370,885,1076,3131406
2536,46299,7757,7757,6301,6410,1456,1347,7659.0,,6387.0,,1272.0,,7748,7748,6247,6259,1501,1489,3131505
2537,46310,6101,6101,4997,5154,1104,947,6104.0,,5511.0,,593.0,,5643,5643,4695,4693,948,950,3131604
2538,46337,91280,91280,74867,75663,16413,15617,91060.0,,73775.0,,17285.0,,90150,90150,72602,72563,17548,17587,3131703
2539,46353,8159,8159,6275,6361,1884,1798,8890.0,,7315.0,,1575.0,,8645,8645,6315,6143,2330,2502,3131802
2540,46370,42938,42938,34596,34803,8342,8135,41426.0,,32575.0,,8851.0,,40716,40716,33328,32954,7388,7762,3131901
2541,46396,4600,4600,3533,3439,1067,1161,4508.0,,4141.0,,367.0,,4889,4889,3437,2951,1452,1938,3132008
2542,46418,13709,13709,9381,9487,4328,4222,13483.0,,9961.0,,3522.0,,13607,13607,9417,9167,4190,4440,3132107
2543,46434,10858,10858,8820,8959,2038,1899,10582.0,,8376.0,,2206.0,,10416,10416,8625,8594,1791,1822,3132206
2544,46450,9296,9296,6076,6229,3220,3067,9175.0,,6818.0,,2357.0,,8837,8837,5886,5898,2951,2939,3132305
2545,46477,73509,73509,56980,58478,16529,15031,73324.0,,54505.0,,18819.0,,72708,72708,57244,56549,15464,16159,3132404
2546,46493,25736,25736,19326,19771,6410,5965,24865.0,,18800.0,,6065.0,,24783,24783,17800,17584,6983,7199,3132503
2547,46515,3650,3650,2939,2949,711,701,3650.0,,3153.0,,497.0,,3685,3685,2903,2846,782,839,3132602
2548,46531,18523,18523,12292,12431,6231,6092,18217.0,,12773.0,,5444.0,,18269,18269,12090,11447,6179,6822,3132701
2549,46558,2491,2491,2018,2031,473,460,2390.0,,2208.0,,182.0,,2552,2552,1905,1784,647,768,3132800
2550,46574,9338,9338,7134,7289,2204,2049,9352.0,,7587.0,,1765.0,,9440,9440,6806,6794,2634,2646,3132909
2551,46590,11959,11959,9500,9745,2459,2214,11658.0,,9069.0,,2589.0,,11514,11514,8988,9024,2526,2490,3133006
2552,46612,12505,12505,9944,10119,2561,2386,12266.0,,9654.0,,2612.0,,12242,12242,9742,9660,2500,2582,3133105
2553,46639,9673,9673,6852,6971,2821,2702,9369.0,,7384.0,,1985.0,,10028,10028,7166,7052,2862,2976,3133204
2554,46655,16463,16463,11704,11765,4759,4698,16156.0,,11775.0,,4381.0,,16540,16540,11226,11052,5314,5488,3133303
2555,46671,10303,10303,7902,8076,2401,2227,10238.0,,8148.0,,2090.0,,10273,10273,7790,7665,2483,2608,3133402
2556,46698,17900,17900,14533,14761,3367,3139,17922.0,,14479.0,,3443.0,,17681,17681,14049,13890,3632,3791,3133501
2557,46710,8506,8506,6469,6779,2037,1727,7726.0,,5908.0,,1818.0,,7313,7313,5694,5827,1619,1486,3133600
2558,46736,10523,10523,8340,8396,2183,2127,10061.0,,8134.0,,1927.0,,9598,9598,7569,7502,2029,2096,3133709
2559,46752,71333,71333,57321,58381,14012,12952,69772.0,,53003.0,,16769.0,,69448,69448,56065,55876,13383,13572,3133808
2560,46779,5634,5634,4658,4735,976,899,5536.0,,4783.0,,753.0,,5711,5711,4495,4398,1216,1313,3133907
2561,46795,11302,11302,7783,7885,3519,3417,11124.0,,8113.0,,3011.0,,11203,11203,7520,7404,3683,3799,3134004
2562,46817,4962,4962,3759,4021,1203,941,4882.0,,4189.0,,693.0,,4693,4693,3773,3677,920,1016,3134103
2563,46833,77325,77325,58644,59872,18681,17453,76289.0,,55333.0,,20956.0,,77181,77181,57567,56931,19614,20250,3134202
2564,46850,6029,6029,4755,4834,1274,1195,5996.0,,4732.0,,1264.0,,5955,5955,4718,4683,1237,1272,3134301
2565,46876,30194,30194,22705,23295,7489,6899,29950.0,,22893.0,,7057.0,,29461,29461,22012,21842,7449,7619,3134400
2566,46892,3756,3756,2985,3012,771,744,3740.0,,3093.0,,647.0,,3739,3739,2928,2923,811,816,3134509
2567,46914,15064,15064,11952,12098,3112,2966,14420.0,,11492.0,,2928.0,,14267,14267,11365,11113,2902,3154,3134608
2568,46930,9253,9253,6597,6665,2656,2588,8999.0,,6720.0,,2279.0,,8974,8974,6126,5881,2848,3093,3134707
2569,46957,6420,6420,4705,4928,1715,1492,6386.0,,4827.0,,1559.0,,6500,6500,4785,4657,1715,1843,3134806
2570,46973,18964,18964,14602,14962,4362,4002,18297.0,,13727.0,,4570.0,,18094,18094,14018,14027,4076,4067,3134905
2571,46990,3146,3146,2505,2527,641,619,3142.0,,2616.0,,526.0,,3126,3126,2483,2363,643,763,3135001
2572,47015,53098,53098,40986,41523,12112,11575,51586.0,,39206.0,,12380.0,,51820,51820,38547,37998,13273,13822,3135100
2573,47031,50661,50661,35491,35827,15170,14834,49029.0,,34552.0,,14477.0,,49524,49524,34219,33579,15305,15945,3135209
2574,47058,3496,3496,2930,2952,566,544,3384.0,,3022.0,,362.0,,3348,3348,2807,2774,541,574,3135308
2575,47074,5990,5990,4851,4862,1139,1128,5997.0,,5152.0,,845.0,,5809,5809,4574,4508,1235,1301,3135407
2576,47090,10383,10383,7729,7781,2654,2602,10292.0,,8253.0,,2039.0,,10293,10293,7420,7156,2873,3137,3135506
2577,47112,6674,6674,4522,4586,2152,2088,6780.0,,5206.0,,1574.0,,6641,6641,4393,4227,2248,2414,3135605
2578,47139,5805,5805,4628,4648,1177,1157,5801.0,,5014.0,,787.0,,5646,5646,4376,4240,1270,1406,3135704
2579,47155,18232,18232,12479,12608,5753,5624,17602.0,,12158.0,,5444.0,,17862,17862,11645,11365,6217,6497,3135803
2580,47171,4259,4259,3321,3377,938,882,4119.0,,3321.0,,798.0,,4216,4216,3307,3256,909,960,3135902
2581,47198,10931,10931,7347,7493,3584,3438,10954.0,,7892.0,,3062.0,,10867,10867,7014,6892,3853,3975,3136009
2582,47210,5039,5039,3575,3651,1464,1388,5148.0,,4138.0,,1010.0,,4949,4949,3458,3287,1491,1662,3136108
2583,47236,60707,60707,47995,48570,12712,12137,59727.0,,45440.0,,14287.0,,59679,59679,46717,45892,12962,13787,3136207
2584,47252,38239,38239,28273,28363,9966,9876,37322.0,,28359.0,,8963.0,,37008,37008,26709,25684,10299,11324,3136306
2585,47279,3507,3507,2482,2506,1025,1001,3426.0,,2879.0,,547.0,,3359,3359,2384,2267,975,1092,3136405
2586,47295,7705,7705,5413,5456,2292,2249,7590.0,,5528.0,,2062.0,,7923,7923,5296,5129,2627,2794,3136504
2587,47317,5567,5567,4273,4364,1294,1203,5484.0,,4247.0,,1237.0,,5439,5439,4102,3988,1337,1451,3136603
2588,47333,418213,418213,332257,337198,85956,81015,410339.0,410339.0,296356.0,290842.0,113983.0,119497.0,397841,397841,316906,314871,80935,82970,3136702
2589,47350,4478,4478,3627,3624,851,854,4461.0,,3868.0,,593.0,,4280,4280,3435,3359,845,921,3136801
2590,47376,9038,9038,7376,7597,1662,1441,8945.0,,7953.0,,992.0,,8078,8078,6596,6561,1482,1517,3136900
2591,47392,12331,12331,7923,7997,4408,4334,12579.0,,9129.0,,3450.0,,12129,12129,7747,7302,4382,4827,3137007
2592,47414,6509,6509,4978,5143,1531,1366,6533.0,,5490.0,,1043.0,,6465,6465,5022,4863,1443,1602,3137106
2593,47430,36446,36446,28515,29117,7931,7329,35228.0,,26511.0,,8717.0,,35210,35210,27584,27394,7626,7816,3137205
2594,47457,3767,3767,2645,2669,1122,1098,3844.0,,3134.0,,710.0,,3879,3879,2699,2580,1180,1299,3137304
2595,47473,10074,10074,8644,8765,1430,1309,9715.0,,8523.0,,1192.0,,9758,9758,8194,8255,1564,1503,3137403
2596,47490,14687,14687,12111,12410,2576,2277,14412.0,,12706.0,,1706.0,,14011,14011,11385,11383,2626,2628,3137502
2597,47511,49709,49709,40192,40536,9517,9173,46443.0,,35640.0,,10803.0,,44906,44906,36525,35950,8381,8956,3137601
2598,47538,14921,14921,12248,12658,2673,2263,17041.0,,14230.0,,2811.0,,16087,16087,11899,11813,4188,4274,3137700
2599,47554,16983,16983,13311,13552,3672,3431,16600.0,,12889.0,,3711.0,,16602,16602,12852,12724,3750,3878,3137809
2600,47570,3526,3526,2817,2915,709,611,3456.0,,3087.0,,369.0,,3395,3395,2656,2620,739,775,3137908
2601,47597,5596,5596,4539,4603,1057,993,5536.0,,4730.0,,806.0,,5612,5612,4516,4436,1096,1176,3138005
2602,47619,5827,5827,4215,4262,1612,1565,5806.0,,4594.0,,1212.0,,5745,5745,3976,3815,1769,1930,3138104
2603,47635,74825,74825,59440,60299,15385,14526,72492.0,,54255.0,,18237.0,,72499,72499,57794,57759,14705,14740,3138203
2604,47651,3321,3321,2635,2648,686,673,3378.0,,2929.0,,449.0,,3203,3203,2559,2499,644,704,3138302
2605,47678,41122,41122,31876,31872,9246,9250,40521.0,,30656.0,,9865.0,,40840,40840,31380,30742,9460,10098,3138401
2606,47694,4441,4441,3484,3524,957,917,4444.0,,3645.0,,799.0,,4363,4363,3373,3321,990,1042,3138500
2607,47716,14603,14603,11268,11562,3335,3041,14244.0,,11052.0,,3192.0,,14180,14180,10893,10745,3287,3435,3138609
2608,47732,4456,4456,3645,3685,811,771,4457.0,,3814.0,,643.0,,4394,4394,3536,3435,858,959,3138708
2609,47759,14861,14861,10799,11102,4062,3759,14741.0,,11006.0,,3735.0,,14775,14775,10638,10569,4137,4206,3138807
2610,47775,6038,6038,4468,4573,1570,1465,6112.0,,5010.0,,1102.0,,5801,5801,4131,3992,1670,1809,3138906
2611,47791,30277,30277,23718,24156,6559,6121,29598.0,,22008.0,,7590.0,,29849,29849,23502,23294,6347,6555,3139003
2612,47813,4343,4343,3624,3642,719,701,4280.0,,3728.0,,552.0,,4144,4144,3480,3417,664,727,3139102
2613,47830,15617,15617,10353,10578,5264,5039,15235.0,,10374.0,,4861.0,,15592,15592,9877,9637,5715,5955,3139201
